"filename", "language", "JavaScript", "JSON with Comments", "MS SQL", "TypeScript", "Markdown", "TypeScript JSX", "JSON", "XML", "PostCSS", "comment", "blank", "total"
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\assignments\assignments-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 12, 190
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\assignments\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\assignments\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 7, 51
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\attendance\actions.ts", "TypeScript", 0, 0, 0, 75, 0, 0, 0, 0, 0, 8, 20, 103
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\attendance\attendance-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 401, 0, 0, 0, 9, 33, 443
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\attendance\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\attendance\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 64, 0, 0, 0, 4, 8, 76
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\circulars\circulars-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 173, 0, 0, 0, 3, 15, 191
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\circulars\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\circulars\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 35, 0, 0, 0, 4, 7, 46
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\components\sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 9, 112
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\grades\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\grades\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 7, 87
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 4, 26
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\materials\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\materials\materials-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 9, 131
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\materials\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 6, 43
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\messages\actions.ts", "TypeScript", 0, 0, 0, 126, 0, 0, 0, 0, 0, 3, 31, 160
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\messages\messages-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 336, 0, 0, 0, 0, 30, 366
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\messages\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 3, 27
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 65, 0, 0, 0, 3, 9, 77
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\profile\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 3, 23
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\register\actions.ts", "TypeScript", 0, 0, 0, 223, 0, 0, 0, 0, 0, 31, 47, 301
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\register\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 4, 27
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\register\register-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 367, 0, 0, 0, 18, 31, 416
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\student-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 285, 0, 0, 0, 7, 21, 313
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\tickets\actions.ts", "TypeScript", 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 26, 150
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\tickets\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 3, 21
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\tickets\tickets-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 561, 0, 0, 0, 0, 34, 595
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\unibot\actions.ts", "TypeScript", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 10, 44
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\unibot\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 3, 17
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\student\unibot\unibot-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 610, 0, 0, 0, 18, 45, 673
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\super-admin\announcements\actions.ts", "TypeScript", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 15, 65
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\super-admin\announcements\announcements-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 237, 0, 0, 0, 0, 13, 250
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\super-admin\announcements\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 4, 26
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\super-admin\components\sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 9, 96
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\super-admin\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 3, 18
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\super-admin\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 40, 0, 0, 0, 1, 8, 49
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\super-admin\plans\actions.ts", "TypeScript", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 18, 96
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\super-admin\plans\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 4, 28
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\super-admin\plans\plans-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 311, 0, 0, 0, 0, 21, 332
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\super-admin\profile\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 3, 23
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\super-admin\super-admin-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 270, 0, 0, 0, 7, 18, 295
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\super-admin\tenants\actions.ts", "TypeScript", 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 26, 154
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\super-admin\tenants\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 5, 32
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\super-admin\tenants\tenants-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 595, 0, 0, 0, 0, 30, 625
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\academic\academic-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 604, 0, 0, 0, 17, 42, 663
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\academic\actions.ts", "TypeScript", 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 58, 289
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\academic\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 5, 47
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\calendar\actions.ts", "TypeScript", 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 17, 107
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\calendar\calendar-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 479, 0, 0, 0, 0, 24, 503
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\calendar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 4, 27
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\campuses\actions.ts", "TypeScript", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 24, 104
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\campuses\campuses-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 314, 0, 0, 0, 3, 16, 333
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\campuses\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 4, 37
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\components\sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 175, 0, 0, 0, 1, 15, 191
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\courses\actions.ts", "TypeScript", 0, 0, 0, 170, 0, 0, 0, 0, 0, 1, 39, 210
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\courses\catalog-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 449, 0, 0, 0, 0, 26, 475
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\courses\courses-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 547, 0, 0, 0, 0, 34, 581
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\courses\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 4, 37
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\departments\staff\actions.ts", "TypeScript", 0, 0, 0, 98, 0, 0, 0, 0, 0, 3, 26, 127
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\departments\staff\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 38, 0, 0, 0, 1, 6, 45
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\departments\staff\staff-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 416, 0, 0, 0, 11, 26, 453
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\knowledge\actions.ts", "TypeScript", 0, 0, 0, 79, 0, 0, 0, 0, 0, 13, 25, 117
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\knowledge\knowledge-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 293, 0, 0, 0, 0, 16, 309
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\knowledge\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 3, 9
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 4, 26
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 9, 61
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\profile\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 3, 23
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\settings\actions.ts", "TypeScript", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 14, 62
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\settings\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 5, 35
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\settings\settings-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 264, 0, 0, 0, 0, 20, 284
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\study-plans\actions.ts", "TypeScript", 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 38, 164
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\study-plans\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 5, 50
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\study-plans\study-plan-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 711, 0, 0, 0, 1, 55, 767
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\tenant-admin-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 256, 0, 0, 0, 5, 18, 279
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\users\actions.ts", "TypeScript", 0, 0, 0, 558, 0, 0, 0, 0, 0, 14, 106, 678
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\users\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 8, 5, 96
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\users\users-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 1436, 0, 0, 0, 14, 72, 1522
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\venues\actions.ts", "TypeScript", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 17, 95
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\venues\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 4, 35
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\tenant-admin\venues\venues-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 228, 0, 0, 0, 0, 13, 241
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\app\unauthorized\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 2, 24
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\components\action-progress-enhancer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 60, 0, 0, 0, 6, 12, 78
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\components\analytics\chart-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 4, 25
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\components\analytics\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\components\analytics\kpi-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 6, 65
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\components\loading-button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 8, 69
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\components\notification-bell.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 22, 233
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\components\realtime-page-refresher.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 87, 0, 0, 0, 4, 12, 103
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\components\sidebar-shell.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 8, 9, 61
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\components\skeleton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 1, 3, 43
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\components\theme-provider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 3, 12
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\components\theme-toggle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 6, 25
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\lib\ai\embedding.ts", "TypeScript", 0, 0, 0, 83, 0, 0, 0, 0, 0, 47, 15, 145
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\lib\ai\ingest-service.ts", "TypeScript", 0, 0, 0, 110, 0, 0, 0, 0, 0, 48, 26, 184
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\lib\ai\personal-context-aggregator.ts", "TypeScript", 0, 0, 0, 310, 0, 0, 0, 0, 0, 9, 32, 351
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\lib\auth\get-user.ts", "TypeScript", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 10, 44
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\lib\security\file-validator.ts", "TypeScript", 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 12, 113
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\lib\supabase\client.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 9
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\lib\supabase\middleware.ts", "TypeScript", 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 14, 114
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\lib\supabase\server.ts", "TypeScript", 0, 0, 0, 59, 0, 0, 0, 0, 0, 9, 6, 74
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\lib\supabase\supabase.ts", "TypeScript", 0, 0, 0, 3784, 0, 0, 0, 0, 0, 2, 10, 3796
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\lib\types\database.ts", "TypeScript", 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 25, 212
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\lib\types\supabase.ts", "TypeScript", 0, 0, 0, 3773, 0, 0, 0, 0, 0, 2, 10, 3785
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\src\middleware.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 13
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260307022710_part1_core_system.sql", "MS SQL", 0, 0, 909, 0, 0, 0, 0, 0, 0, 141, 201, 1251
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260307022727_part2_lms_messaging.sql", "MS SQL", 0, 0, 1242, 0, 0, 0, 0, 0, 0, 119, 206, 1567
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260308000000_custom_access_token_hook.sql", "MS SQL", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 8, 47
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260308000100_fix_hook_and_rls_helpers.sql", "MS SQL", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 8, 69
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260308000200_fix_rls_helpers_fallback.sql", "MS SQL", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 3, 34
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260308000300_fix_rls_recursion.sql", "MS SQL", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 5, 47
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260308000400_fix_inline_jwt_policies.sql", "MS SQL", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 5, 55
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260308000500_fix_channel_members_recursion.sql", "MS SQL", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 6, 58
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260308000600_fix_message_attachments_recursion.sql", "MS SQL", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 16
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260308000700_student_read_tenant_profiles.sql", "MS SQL", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260308000800_storage_policies.sql", "MS SQL", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 10, 30
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260308000900_enable_realtime_messages.sql", "MS SQL", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260308001000_match_chunks_function.sql", "MS SQL", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 1, 35
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260308002000_gemini_embedding_768.sql", "MS SQL", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 5, 42
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260309003000_chatbot_conversation_title.sql", "MS SQL", 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 4
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260309200752_add_missing_notifications_triggers.sql", "MS SQL", 0, 0, 41, 0, 0, 0, 0, 0, 0, 5, 5, 51
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260309204403_enable_realtime_notifications.sql", "MS SQL", 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 3, 9
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260309210247_fix_realtime_notifications_complete.sql", "MS SQL", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 3, 15
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260309211613_enable_realtime_for_notifications.sql", "MS SQL", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260309212443_enable_realtime_for_notifications.sql", "MS SQL", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260310194306_fix_ticket_number_generation.sql", "MS SQL", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260310195358_fix_ticket_number_rls_bypass.sql", "MS SQL", 0, 0, 17, 0, 0, 0, 0, 0, 0, 4, 3, 24
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260310200156_fix_duplicate_ticket_with_lock.sql", "MS SQL", 0, 0, 18, 0, 0, 0, 0, 0, 0, 5, 3, 26
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260311202018_fix_ticket_number_without_for_update.sql", "MS SQL", 0, 0, 33, 0, 0, 0, 0, 0, 0, 8, 7, 48
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260313222415_intra_tenant_isolation.sql", "MS SQL", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 17, 95
